team,season,cap_hit_total,cap_hit_active,cap_hit_inactive,cap_hit_active_inactive_total_pct,position_level_two,position_level_two_cap_hit,position_level_two_cap_hit_pct,position_level_two_cap_hit_active,position_level_two_cap_hit_pct_of_active_cap,position_level_two_cap_hit_active_pct_of_total_cap,position_level_two_cap_hit_inactive,position_level_two_cap_hit_pct_of_inactive_cap,position_level_two_cap_hit_inactive_pct_of_total_cap,w,l,pct,pf,pa,net_pts,div_win_pct,conf_win_pct
philadelphia-eagles,2013,126997784.0,108049086.0,18948698.0,85.07950500931575,tight_end,5896508.0,4.6430006999177245,5509036.0,5.098641926503664,4.337899313266758,387472.0,2.0448476196095373,0.3051013866509671,10,6,0.625,442,382,60,0.667,0.75
philadelphia-eagles,2013,126997784.0,108049086.0,18948698.0,85.07950500931575,wide_receiver,19413952.0,15.286843115309793,13916989.0,12.880246853730906,10.958450267132221,5496963.0,29.009713490604998,4.328392848177572,10,6,0.625,442,382,60,0.667,0.75
philadelphia-eagles,2014,134781802.0,116673474.0,18108328.0,86.56470849083914,defensive_line,11014783.0,8.17230726741582,10798295.0,9.25514140429212,8.011686177040428,216488.0,1.1955162287760637,0.1606210903753906,10,6,0.625,474,400,74,0.667,0.5
philadelphia-eagles,2014,134781802.0,116673474.0,18108328.0,86.56470849083914,linebacker,22848319.0,16.952080073836672,21836719.0,18.716095656841418,16.201533646211377,1011600.0,5.586379924198413,0.7505464276252962,10,6,0.625,474,400,74,0.667,0.5
philadelphia-eagles,2014,134781802.0,116673474.0,18108328.0,86.56470849083914,offensive_line,31268488.0,23.19933962598304,24149857.0,20.6986696907645,17.917743079291963,7118631.0,39.311365466762034,5.281596546691073,10,6,0.625,474,400,74,0.667,0.5
philadelphia-eagles,2014,134781802.0,116673474.0,18108328.0,86.56470849083914,quarterback,3784737.0,2.8080474840364578,3665137.0,3.1413627059737674,2.7193114690661284,119600.0,0.6604695916707495,0.0887360149703296,10,6,0.625,474,400,74,0.667,0.5
philadelphia-eagles,2014,134781802.0,116673474.0,18108328.0,86.56470849083914,running_back,16477480.0,12.225300267168116,16258334.0,13.934901775531259,12.0627071004734,219146.0,1.210194557995636,0.16259316669471446,10,6,0.625,474,400,74,0.667,0.5
philadelphia-eagles,2014,134781802.0,116673474.0,18108328.0,86.56470849083914,secondary,22951021.0,17.028278787962783,20989151.0,17.989651186695614,15.572689108281843,1961870.0,10.834075901430547,1.4555896796809409,10,6,0.625,474,400,74,0.667,0.5
philadelphia-eagles,2014,134781802.0,116673474.0,18108328.0,86.56470849083914,special_team,2923360.0,2.1689574976894876,2808333.0,2.4070021262930767,2.083614373993902,115027.0,0.6352160177350443,0.08534312369558615,10,6,0.625,474,400,74,0.667,0.5
philadelphia-eagles,2014,134781802.0,116673474.0,18108328.0,86.56470849083914,tight_end,5735445.0,4.255355630280118,5720045.0,4.90260965401613,4.243929755442801,15400.0,0.08504374340910989,0.011425874837316687,10,6,0.625,474,400,74,0.667,0.5
philadelphia-eagles,2014,134781802.0,116673474.0,18108328.0,86.56470849083914,wide_receiver,17778169.0,13.190333365627504,10447603.0,8.954565799592116,7.751493781037294,7330566.0,40.4817385680224,5.438839584590211,10,6,0.625,474,400,74,0.667,0.5
philadelphia-eagles,2015,150325196.0,123889910.0,26435286.0,82.41460067678874,defensive_line,18608036.0,12.378521029834546,15743156.0,12.707375443246347,10.47273272805179,2864880.0,10.837333100916705,1.9057883017827564,7,9,0.438,377,430,-53,0.5,0.333
philadelphia-eagles,2015,150325196.0,123889910.0,26435286.0,82.41460067678874,linebacker,20949322.0,13.936001786420421,15446263.0,12.467732844426152,10.275232237182648,5503059.0,20.817096512593057,3.6607695492377736,7,9,0.438,377,430,-53,0.5,0.333
philadelphia-eagles,2015,150325196.0,123889910.0,26435286.0,82.41460067678874,offensive_line,28222667.0,18.774408915455528,23003719.0,18.56787126570679,15.30263695781245,5218948.0,19.74235497206272,3.471771957643082,7,9,0.438,377,430,-53,0.5,0.333
philadelphia-eagles,2015,150325196.0,123889910.0,26435286.0,82.41460067678874,quarterback,17678289.0,11.760030567330842,17251176.0,13.924601285124835,11.475904544970625,427113.0,1.6156927524824207,0.284126022360217,7,9,0.438,377,430,-53,0.5,0.333
philadelphia-eagles,2015,150325196.0,123889910.0,26435286.0,82.41460067678874,running_back,15049733.0,10.0114507750251,11610000.0,9.371223209380005,7.723256186541078,3439733.0,13.011900079310662,2.2881945884840222,7,9,0.438,377,430,-53,0.5,0.333
philadelphia-eagles,2015,150325196.0,123889910.0,26435286.0,82.41460067678874,secondary,27355021.0,18.197229558243848,21308619.0,17.199640390407904,14.175014945598342,6046402.0,22.872466747664465,4.022214612645508,7,9,0.438,377,430,-53,0.5,0.333
philadelphia-eagles,2015,150325196.0,123889910.0,26435286.0,82.41460067678874,special_team,4002832.0,2.662781826673953,3635097.0,2.93413482986629,2.4181555033528777,367735.0,1.3910763061159996,0.2446263233210752,7,9,0.438,377,430,-53,0.5,0.333
philadelphia-eagles,2015,150325196.0,123889910.0,26435286.0,82.41460067678874,tight_end,6911753.0,4.59786727968078,6779554.0,5.472240636868652,4.509925268948261,132199.0,0.5000853783083716,0.08794201073251885,7,9,0.438,377,430,-53,0.5,0.333
philadelphia-eagles,2015,150325196.0,123889910.0,26435286.0,82.41460067678874,wide_receiver,11547543.0,7.68170826133498,9112326.0,7.355180094973029,6.061742304330672,2435217.0,9.211994150545602,1.619965957004307,7,9,0.438,377,430,-53,0.5,0.333
philadelphia-eagles,2016,151957894.0,119020957.0,32936937.0,78.3249582282313,defensive_line,20719416.0,13.63497180343918,20136275.0,16.918260033819084,13.25122010443235,583141.0,1.7704773215554317,0.3837516990068315,7,9,0.438,367,331,36,0.333,0.417
philadelphia-eagles,2016,151957894.0,119020957.0,32936937.0,78.3249582282313,linebacker,21887949.0,14.403956532853766,20006183.0,16.808958274465898,13.165609547076246,1881766.0,5.713239212255833,1.238346985777521,7,9,0.438,367,331,36,0.333,0.417
philadelphia-eagles,2016,151957894.0,119020957.0,32936937.0,78.3249582282313,offensive_line,35037336.0,23.05726611346693,32604016.0,27.39350852304103,21.455954107918867,2433320.0,7.387815084323111,1.6013120055480632,7,9,0.438,367,331,36,0.333,0.417
philadelphia-eagles,2016,151957894.0,119020957.0,32936937.0,78.3249582282313,quarterback,16584900.0,10.914141781933356,9850243.0,8.276057635799383,6.482218686184214,6734657.0,20.4471259728857,4.431923095749142,7,9,0.438,367,331,36,0.333,0.417
philadelphia-eagles,2016,151957894.0,119020957.0,32936937.0,78.3249582282313,running_back,14452221.0,9.510674713615074,5179410.0,4.351679007252479,3.408450764657215,9272811.0,28.153228091610337,6.10222394895786,7,9,0.438,367,331,36,0.333,0.417
philadelphia-eagles,2016,151957894.0,119020957.0,32936937.0,78.3249582282313,secondary,24087200.0,15.85123310540221,17135139.0,14.39674107140644,11.276241430405715,6952061.0,21.107187350177707,4.574991674996496,7,9,0.438,367,331,36,0.333,0.417
philadelphia-eagles,2016,151957894.0,119020957.0,32936937.0,78.3249582282313,special_team,4154078.0,2.7337033244222244,2962744.0,2.4892624582072553,1.9497137805818763,1191334.0,3.617015146247509,0.7839895438403484,7,9,0.438,367,331,36,0.333,0.417
philadelphia-eagles,2016,151957894.0,119020957.0,32936937.0,78.3249582282313,tight_end,6482897.0,4.266245621961568,6367396.0,5.3498107900443115,4.190237066591617,115501.0,0.3506731667246411,0.07600855536995005,7,9,0.438,367,331,36,0.333,0.417
philadelphia-eagles,2016,151957894.0,119020957.0,32936937.0,78.3249582282313,wide_receiver,8551897.0,5.627807002905687,4779551.0,4.015722205964114,3.1453127403832015,3772346.0,11.453238654219728,2.4824942625224855,7,9,0.438,367,331,36,0.333,0.417
philadelphia-eagles,2017,172566936.0,130626348.0,41940588.0,75.6960464315134,defensive_line,37351888.0,21.644869443587964,35593817.0,27.248573924764397,20.626093170014908,1758071.0,4.191812952169388,1.0187762735730557,13,3,0.813,457,295,162,0.833,0.833
philadelphia-eagles,2017,172566936.0,130626348.0,41940588.0,75.6960464315134,linebacker,15586263.0,9.032010048552985,13595294.0,10.407773169927403,7.878272811194839,1990969.0,4.747117517761076,1.153737237358146,13,3,0.813,457,295,162,0.833,0.833
philadelphia-eagles,2017,172566936.0,130626348.0,41940588.0,75.6960464315134,offensive_line,35141050.0,20.36372135621623,27354874.0,20.941314228581202,15.851746941835948,7786176.0,18.56477548669561,4.511974414380284,13,3,0.813,457,295,162,0.833,0.833
philadelphia-eagles,2017,172566936.0,130626348.0,41940588.0,75.6960464315134,quarterback,19959669.0,11.566334468614544,1885882.0,1.443722517604182,1.0928408672678758,18073787.0,43.093785428091756,10.473493601346668,13,3,0.813,457,295,162,0.833,0.833
philadelphia-eagles,2017,172566936.0,130626348.0,41940588.0,75.6960464315134,running_back,8789812.0,5.093566707355805,3213300.0,2.459917198328166,1.8620600646232717,5576512.0,13.296217973863408,3.231506642732534,13,3,0.813,457,295,162,0.833,0.833
philadelphia-eagles,2017,172566936.0,130626348.0,41940588.0,75.6960464315134,secondary,21337328.0,12.364667586147556,17063842.0,13.06309351923396,9.888245335711355,4273486.0,10.189380272875525,2.4764222504362015,13,3,0.813,457,295,162,0.833,0.833
philadelphia-eagles,2017,172566936.0,130626348.0,41940588.0,75.6960464315134,special_team,3497147.0,2.026545224167392,2352647.0,1.8010508875284488,1.3633243160787185,1144500.0,2.72886016762569,0.6632209080886735,13,3,0.813,457,295,162,0.833,0.833
philadelphia-eagles,2017,172566936.0,130626348.0,41940588.0,75.6960464315134,tight_end,9996166.0,5.792631098230776,9766000.0,7.476286483948859,5.659253288242888,230166.0,0.5487905892020398,0.1333778099878878,13,3,0.813,457,295,162,0.833,0.833
philadelphia-eagles,2017,172566936.0,130626348.0,41940588.0,75.6960464315134,wide_receiver,20907613.0,12.11565406712674,19800692.0,15.15826807008338,11.474209636543584,1106921.0,2.639259611715506,0.6414444305831564,13,3,0.813,457,295,162,0.833,0.833
philadelphia-eagles,2018,171556674.0,136119127.0,35437547.0,79.34353343781892,defensive_line,47139176.0,27.477319827265944,36658292.0,26.931036664670938,21.36803608118446,10480884.0,29.575647546936583,6.109283746081484,9,7,0.563,367,348,19,0.667,0.5
philadelphia-eagles,2018,171556674.0,136119127.0,35437547.0,79.34353343781892,linebacker,9920987.0,5.782921042174086,6629300.0,4.870219304301004,3.8642040822031793,3291687.0,9.288698791708129,1.9187169599709075,9,7,0.563,367,348,19,0.667,0.5
philadelphia-eagles,2018,171556674.0,136119127.0,35437547.0,79.34353343781892,offensive_line,35758558.0,20.843583153168378,34676919.0,25.47541977697227,20.213098209166727,1081639.0,3.0522400435899244,0.6304849440016539,9,7,0.563,367,348,19,0.667,0.5
philadelphia-eagles,2018,171556674.0,136119127.0,35437547.0,79.34353343781892,quarterback,21520049.0,12.54398823329951,21505365.0,15.7989295655709,12.535428962676207,14684.0,0.04143627661361549,0.008559270623304343,9,7,0.563,367,348,19,0.667,0.5
philadelphia-eagles,2018,171556674.0,136119127.0,35437547.0,79.34353343781892,running_back,5339979.0,3.1126617668048286,2632378.0,1.933878109576768,1.5344072245187035,2707601.0,7.640486515615767,1.5782545422861252,9,7,0.563,367,348,19,0.667,0.5
philadelphia-eagles,2018,171556674.0,136119127.0,35437547.0,79.34353343781892,secondary,23150848.0,13.494577308021254,9683320.0,7.113856967360656,5.644385481616413,13467528.0,38.003555945901105,7.850191826404841,9,7,0.563,367,348,19,0.667,0.5
philadelphia-eagles,2018,171556674.0,136119127.0,35437547.0,79.34353343781892,special_team,2097500.0,1.222628039524711,1672500.0,1.2287031491173168,0.9748964939714324,425000.0,1.1992929420312304,0.2477315455532788,9,7,0.563,367,348,19,0.667,0.5
philadelphia-eagles,2018,171556674.0,136119127.0,35437547.0,79.34353343781892,tight_end,8652468.0,5.043504165859499,6680094.0,4.9075351475035545,3.8938117907321983,1972374.0,5.565774628813896,1.1496923751273005,9,7,0.563,367,348,19,0.667,0.5
philadelphia-eagles,2018,171556674.0,136119127.0,35437547.0,79.34353343781892,wide_receiver,17977109.0,10.478816463881783,15980959.0,11.740421314926595,9.315265111749602,1996150.0,5.632867308789742,1.1635513521321823,9,7,0.563,367,348,19,0.667,0.5
philadelphia-eagles,2019,170362399.0,118556337.0,51806062.0,69.59067123726051,defensive_line,37250399.0,21.865387678650848,24663523.0,20.803209363663118,14.477093035065794,12586876.0,24.296145111357816,7.388294643585056,9,7,0.563,385,354,31,0.833,0.583
philadelphia-eagles,2019,170362399.0,118556337.0,51806062.0,69.59067123726051,linebacker,12003733.0,7.04599904113818,6769283.0,5.7097605841179115,3.973460716528182,5234450.0,10.10393339682912,3.0725383246099978,9,7,0.563,385,354,31,0.833,0.583
philadelphia-eagles,2019,170362399.0,118556337.0,51806062.0,69.59067123726051,offensive_line,37735063.0,22.14987768515751,26056855.0,21.978458224464205,15.294956606005531,11678208.0,22.542165046244975,6.854921079151979,9,7,0.563,385,354,31,0.833,0.583
philadelphia-eagles,2019,170362399.0,118556337.0,51806062.0,69.59067123726051,quarterback,16813979.0,9.869536411024594,13488782.0,11.377529317559802,7.917699022305973,3325197.0,6.418548084199103,1.9518373887186222,9,7,0.563,385,354,31,0.833,0.583
philadelphia-eagles,2019,170362399.0,118556337.0,51806062.0,69.59067123726051,running_back,6140376.0,3.6043023789539377,3400111.0,2.8679285190803423,1.9958107070328353,2740265.0,5.289467861888441,1.6084916719211029,9,7,0.563,385,354,31,0.833,0.583
philadelphia-eagles,2019,170362399.0,118556337.0,51806062.0,69.59067123726051,secondary,29216909.0,17.14985769835279,23832439.0,20.102205924260293,13.989260036189089,5384470.0,10.393513407755254,3.1605976621637035,9,7,0.563,385,354,31,0.833,0.583
philadelphia-eagles,2019,170362399.0,118556337.0,51806062.0,69.59067123726051,special_team,1942500.0,1.1402163924681525,1942500.0,1.6384615526709465,1.1402163924681525,0.0,0.0,0.0,9,7,0.563,385,354,31,0.833,0.583
philadelphia-eagles,2019,170362399.0,118556337.0,51806062.0,69.59067123726051,tight_end,8520232.0,5.001239739527265,7806800.0,6.584886305993074,4.582466580551029,713432.0,1.377120692941301,0.4187731589762363,9,7,0.563,385,354,31,0.833,0.583
philadelphia-eagles,2019,170362399.0,118556337.0,51806062.0,69.59067123726051,wide_receiver,20739208.0,12.173582974726719,10596044.0,8.937560208190305,6.219708141113932,10143164.0,19.57910639878399,5.953874833612786,9,7,0.563,385,354,31,0.833,0.583
philadelphia-eagles,2020,200593459.0,140155537.0,60437922.0,69.8704422859571,defensive_line,42518286.0,21.196247480831367,39055824.0,27.866058548939098,19.470138355807503,3462462.0,5.728956068343978,1.7261091250238625,4,11,0.281,334,418,-84,0.333,0.333
philadelphia-eagles,2020,200593459.0,140155537.0,60437922.0,69.8704422859571,linebacker,10690551.0,5.329461415788239,1489459.0,1.0627186280910186,0.7425262057024502,9201092.0,15.224037649739182,4.586935210085788,4,11,0.281,334,418,-84,0.333,0.333
philadelphia-eagles,2020,200593459.0,140155537.0,60437922.0,69.8704422859571,offensive_line,40109399.0,19.995367346449715,13037355.0,9.302062036978247,6.49939188695081,27072044.0,44.7931416305147,13.495975459498908,4,11,0.281,334,418,-84,0.333,0.333
philadelphia-eagles,2020,200593459.0,140155537.0,60437922.0,69.8704422859571,quarterback,21768541.0,10.852069209295603,21442022.0,15.298733434983735,10.689292715172732,326519.0,0.5402551729028672,0.16277649412287168,4,11,0.281,334,418,-84,0.333,0.333
philadelphia-eagles,2020,200593459.0,140155537.0,60437922.0,69.8704422859571,running_back,4057922.0,2.022958285992765,3401406.0,2.4268795031622616,1.6956714426067103,656516.0,1.08626501089829,0.3272868433860548,4,11,0.281,334,418,-84,0.333,0.333
philadelphia-eagles,2020,200593459.0,140155537.0,60437922.0,69.8704422859571,secondary,30037097.0,14.974115880817429,12355349.0,8.815455503552457,6.159397749853848,17681748.0,29.256048876068242,8.814718130963582,4,11,0.281,334,418,-84,0.333,0.333
philadelphia-eagles,2020,200593459.0,140155537.0,60437922.0,69.8704422859571,special_team,4476500.0,2.231628101093765,4476500.0,3.193951588227299,2.231628101093765,0.0,0.0,0.0,4,11,0.281,334,418,-84,0.333,0.333
philadelphia-eagles,2020,200593459.0,140155537.0,60437922.0,69.8704422859571,tight_end,16034808.0,7.993684380306738,14884509.0,10.619993557585955,7.420236469425456,1150299.0,1.90327357714251,0.5734479108812816,4,11,0.281,334,418,-84,0.333,0.333
philadelphia-eagles,2020,200593459.0,140155537.0,60437922.0,69.8704422859571,wide_receiver,30900355.0,15.404467899424379,30013113.0,21.41414719847993,14.962159359343815,887242.0,1.4680220143902367,0.44230854008056164,4,11,0.281,334,418,-84,0.333,0.333
philadelphia-eagles,2021,189181452.0,101610988.0,87570464.0,53.7108616758053,defensive_line,44206720.0,23.36736478796029,30905988.0,30.415990050209924,16.336690343194956,13300732.0,15.188605144309845,7.030674444765336,9,8,0.529,444,385,59,0.5,0.583
philadelphia-eagles,2021,189181452.0,101610988.0,87570464.0,53.7108616758053,linebacker,4589615.0,2.4260385738026793,2764023.0,2.72020089008484,1.461043337377493,1825592.0,2.084712032586695,0.9649952364251861,9,8,0.529,444,385,59,0.5,0.583
philadelphia-eagles,2021,189181452.0,101610988.0,87570464.0,53.7108616758053,offensive_line,39417009.0,20.835556859982233,27005855.0,26.57769157800139,14.275107160082479,12411154.0,14.172762633757428,6.560449699899755,9,8,0.529,444,385,59,0.5,0.583
philadelphia-eagles,2021,189181452.0,101610988.0,87570464.0,53.7108616758053,quarterback,37559882.0,19.85389244184467,2622690.0,2.5811086493913433,1.3863356963768307,34937192.0,39.89609099250633,18.46755674546784,9,8,0.529,444,385,59,0.5,0.583
philadelphia-eagles,2021,189181452.0,101610988.0,87570464.0,53.7108616758053,running_back,4030213.0,2.130342566564084,3594096.0,3.5371135255569017,1.8998141530280672,436117.0,0.4980183729527801,0.23052841353601622,9,8,0.529,444,385,59,0.5,0.583
philadelphia-eagles,2021,189181452.0,101610988.0,87570464.0,53.7108616758053,secondary,20244097.0,10.700888901095865,18917788.0,18.61785656488253,9.999811186563893,1326309.0,1.514562033153096,0.7010777145319722,9,8,0.529,444,385,59,0.5,0.583
philadelphia-eagles,2021,189181452.0,101610988.0,87570464.0,53.7108616758053,special_team,4619433.0,2.441800161254709,3364333.0,3.3109932953314067,1.7783630289506394,1255100.0,1.4332458030598079,0.6634371323040696,9,8,0.529,444,385,59,0.5,0.583
philadelphia-eagles,2021,189181452.0,101610988.0,87570464.0,53.7108616758053,tight_end,12590409.0,6.655202646398973,4085665.0,4.020888961339495,2.159654108162781,8504744.0,9.711886418690211,4.49554853823619,9,8,0.529,444,385,59,0.5,0.583
philadelphia-eagles,2021,189181452.0,101610988.0,87570464.0,53.7108616758053,wide_receiver,21924074.0,11.588913061096497,8350550.0,8.218156485202172,4.4140426620681605,13573524.0,15.500116568983808,7.174870399028337,9,8,0.529,444,385,59,0.5,0.583
philadelphia-eagles,2022,219445581.0,145718346.0,73727235.0,66.40295299452852,defensive_line,80276924.0,36.58169995229933,44738157.0,30.70180126804349,20.386902664492478,35538767.0,48.20303785975427,16.194797287806857,14,3,0.824,477,344,133,0.667,0.75
philadelphia-eagles,2022,219445581.0,145718346.0,73727235.0,66.40295299452852,linebacker,11386709.0,5.1888531763143595,8661780.0,5.944193190334455,3.9471198100817535,2724929.0,3.695959844418416,1.241733366232606,14,3,0.824,477,344,133,0.667,0.75
philadelphia-eagles,2022,219445581.0,145718346.0,73727235.0,66.40295299452852,offensive_line,45842273.0,20.890041526969732,36987549.0,25.38290477164763,16.85499832416311,8854724.0,12.010112680883802,4.035043202806622,14,3,0.824,477,344,133,0.667,0.75
philadelphia-eagles,2022,219445581.0,145718346.0,73727235.0,66.40295299452852,quarterback,7254896.0,3.30601143433369,5008230.0,3.4369248193360638,2.2822195722410106,2246666.0,3.047267403965441,1.0237918620926798,14,3,0.824,477,344,133,0.667,0.75
philadelphia-eagles,2022,219445581.0,145718346.0,73727235.0,66.40295299452852,running_back,5640968.0,2.570554382683149,5244535.0,3.5990903986791065,2.3899023056654762,396433.0,0.5377022480227286,0.18065207701767302,14,3,0.824,477,344,133,0.667,0.75
philadelphia-eagles,2022,219445581.0,145718346.0,73727235.0,66.40295299452852,secondary,31526990.0,14.36665521189055,22443206.0,15.401771030258606,10.227230777547533,9083784.0,12.320798413232234,4.139424434343018,14,3,0.824,477,344,133,0.667,0.75
philadelphia-eagles,2022,219445581.0,145718346.0,73727235.0,66.40295299452852,special_team,5602088.0,2.552837006091273,4048722.0,2.7784572849873004,1.84497768492317,1553366.0,2.1069093395405374,0.7078593211681031,14,3,0.824,477,344,133,0.667,0.75
philadelphia-eagles,2022,219445581.0,145718346.0,73727235.0,66.40295299452852,tight_end,10349368.0,4.716143270162273,5302768.0,3.6390531086593585,2.4164387251890025,5046600.0,6.84496034606479,2.2997045449732707,14,3,0.824,477,344,133,0.667,0.75
philadelphia-eagles,2022,219445581.0,145718346.0,73727235.0,66.40295299452852,wide_receiver,21565365.0,9.827204039255637,13283399.0,9.115804128053991,6.053163130224982,8281966.0,11.233251864117785,3.774040909030654,14,3,0.824,477,344,133,0.667,0.75
philadelphia-eagles,2023,232187112.0,160037713.0,72149399.0,68.92618269010555,defensive_line,64795723.0,27.90668372670056,33588796.0,20.988050485325292,14.466262020606898,31206927.0,43.25320436834131,13.44042170609366,11,6,0.647,433,428,5,0.667,0.583
philadelphia-eagles,2023,232187112.0,160037713.0,72149399.0,68.92618269010555,linebacker,16956773.0,7.303063832414609,12248572.0,7.653553509603077,5.275302274314003,4708201.0,6.5256274691907,2.0277615581006065,11,6,0.647,433,428,5,0.667,0.583
philadelphia-eagles,2023,232187112.0,160037713.0,72149399.0,68.92618269010555,offensive_line,60582358.0,26.092041663363297,41552621.0,25.964268184712186,17.896178923143676,19029737.0,26.375461561363807,8.19586274021962,11,6,0.647,433,428,5,0.667,0.583
philadelphia-eagles,2023,232187112.0,160037713.0,72149399.0,68.92618269010555,quarterback,8896250.0,3.8315003461518575,8882916.0,5.550514209110199,3.825757564011563,13334.0,0.0184810964260423,0.005742782140293817,11,6,0.647,433,428,5,0.667,0.583
philadelphia-eagles,2023,232187112.0,160037713.0,72149399.0,68.92618269010555,running_back,5451806.0,2.3480226585530724,5240639.0,3.2746275248259766,2.257075750182034,211167.0,0.2926801926652223,0.09094690837103826,11,6,0.647,433,428,5,0.667,0.583
philadelphia-eagles,2023,232187112.0,160037713.0,72149399.0,68.92618269010555,secondary,37622329.0,16.203452756671524,25741305.0,16.084524402070155,11.086448674205483,11881024.0,16.46725290116415,5.117004082466042,11,6,0.647,433,428,5,0.667,0.583
philadelphia-eagles,2023,232187112.0,160037713.0,72149399.0,68.92618269010555,special_team,5763744.0,2.4823703393149574,5326444.0,3.3282430123204776,2.2940308590426848,437300.0,0.6061034548603793,0.18833948027227282,11,6,0.647,433,428,5,0.667,0.583
philadelphia-eagles,2023,232187112.0,160037713.0,72149399.0,68.92618269010555,tight_end,9453618.0,4.071551568288596,8122619.0,5.075440561938048,3.498307434049139,1330999.0,1.8447818255561628,0.5732441342394576,11,6,0.647,433,428,5,0.667,0.583
philadelphia-eagles,2023,232187112.0,160037713.0,72149399.0,68.92618269010555,wide_receiver,22664511.0,9.761313108541527,19333801.0,12.080778110094588,8.326819190550076,3330710.0,4.61640713043223,1.4344939179914518,11,6,0.647,433,428,5,0.667,0.583
philadelphia-eagles,2024,250868454.0,168537098.0,82331356.0,67.18146315837701,defensive_line,25029097.0,9.976980605142167,14817126.0,8.79161097220269,5.906332886318181,10211971.0,12.403501528627805,4.070647718823986,14,3,0.824,463,303,160,0.833,0.75
philadelphia-eagles,2024,250868454.0,168537098.0,82331356.0,67.18146315837701,linebacker,55739974.0,22.218805557752592,21198299.0,12.577823667048072,8.449965973003524,34541675.0,41.95445900344457,13.768839584749065,14,3,0.824,463,303,160,0.833,0.75
philadelphia-eagles,2024,250868454.0,168537098.0,82331356.0,67.18146315837701,offensive_line,55318173.0,22.050669232409746,43400881.0,25.751529790788258,17.300254499116896,11917292.0,14.474791354098432,4.7504147332928515,14,3,0.824,463,303,160,0.833,0.75
philadelphia-eagles,2024,250868454.0,168537098.0,82331356.0,67.18146315837701,quarterback,19862274.0,7.917405988399004,16613774.0,9.857636210159498,6.622504238815136,3248500.0,3.9456413179931107,1.2949017495838675,14,3,0.824,463,303,160,0.833,0.75
philadelphia-eagles,2024,250868454.0,168537098.0,82331356.0,67.18146315837701,running_back,6935178.0,2.764467947014175,5913123.0,3.5084993572157033,2.357061203079762,1022055.0,1.241392161693535,0.4074067439344128,14,3,0.824,463,303,160,0.833,0.75
philadelphia-eagles,2024,250868454.0,168537098.0,82331356.0,67.18146315837701,secondary,41155826.0,16.40534126303501,26107148.0,15.490445907642245,10.406708210510995,15048678.0,18.278185531160208,5.9986330525240135,14,3,0.824,463,303,160,0.833,0.75
philadelphia-eagles,2024,250868454.0,168537098.0,82331356.0,67.18146315837701,special_team,6940000.0,2.7663900699128954,6930000.0,4.111854352683823,2.7624039170744044,10000.0,0.012146040689527815,0.003986152838491204,14,3,0.824,463,303,160,0.833,0.75
philadelphia-eagles,2024,250868454.0,168537098.0,82331356.0,67.18146315837701,tight_end,13418771.0,5.348927211071345,10380954.0,6.15944745886155,4.138006925334661,3037817.0,3.6897448889339315,1.2109202857366834,14,3,0.824,463,303,160,0.833,0.75
philadelphia-eagles,2024,250868454.0,168537098.0,82331356.0,67.18146315837701,wide_receiver,26469161.0,10.551012125263066,23175793.0,13.751152283398163,9.238225305123457,3293368.0,4.000138173358883,1.3127868201396098,14,3,0.824,463,303,160,0.833,0.75
pittsburgh-steelers,2011,124320023.0,112245403.0,12074620.0,90.28746962184844,defensive_line,19057467.0,15.329362511459637,14099449.0,12.561270772042219,11.341253532425746,4958018.0,41.06148268020029,3.988108979033892,12,4,0.75,325,227,98,0.667,0.75
pittsburgh-steelers,2011,124320023.0,112245403.0,12074620.0,90.28746962184844,linebacker,24820440.0,19.96495769631574,24820440.0,22.11265614147245,19.96495769631574,0.0,0.0,0.0,12,4,0.75,325,227,98,0.667,0.75
pittsburgh-steelers,2011,124320023.0,112245403.0,12074620.0,90.28746962184844,offensive_line,20403273.0,16.411896094967744,17757504.0,15.82025056295624,14.283703921129423,2645769.0,21.911819999304328,2.1281921738383205,12,4,0.75,325,227,98,0.667,0.75
pittsburgh-steelers,2011,124320023.0,112245403.0,12074620.0,90.28746962184844,quarterback,15455333.0,12.431893613790596,13455000.0,11.98712788264478,10.82287444557503,2000333.0,16.566426106991358,1.609019168215566,12,4,0.75,325,227,98,0.667,0.75
pittsburgh-steelers,2011,124320023.0,112245403.0,12074620.0,90.28746962184844,running_back,4073824.0,3.2768848506406725,2149575.0,1.9150672923326755,1.7290657998028203,1924249.0,15.936311039187984,1.5478190508378527,12,4,0.75,325,227,98,0.667,0.75
pittsburgh-steelers,2011,124320023.0,112245403.0,12074620.0,90.28746962184844,secondary,22749442.0,18.29909732239995,22666509.0,20.193708066601175,18.232388036157296,82933.0,0.6868373497468243,0.06670928624265135,12,4,0.75,325,227,98,0.667,0.75
pittsburgh-steelers,2011,124320023.0,112245403.0,12074620.0,90.28746962184844,special_team,2907833.0,2.338990075637293,2907500.0,2.5903065268517054,2.338722218543991,333.0,0.002757850764661745,0.00026785709330185694,12,4,0.75,325,227,98,0.667,0.75
pittsburgh-steelers,2011,124320023.0,112245403.0,12074620.0,90.28746962184844,tight_end,5999899.0,4.8261726914255805,5869899.0,5.229522851817816,4.721603856202633,130000.0,1.0766384366547355,0.10456883522294715,12,4,0.75,325,227,98,0.667,0.75
