,team,season,wins,losses,ties,games_played,winning_pct,index
486,Bowling Green,2005,6,5,0,11,0.5454545454545454,486
487,Bowling Green,2006,4,8,0,12,0.3333333333333333,487
488,Bowling Green,2007,8,5,0,13,0.6153846153846154,488
489,Bowling Green,2008,6,6,0,12,0.5,489
490,Bowling Green,2009,7,7,0,14,0.5,490
491,Bowling Green,2010,2,10,0,12,0.16666666666666666,491
492,Bowling Green,2011,5,7,0,12,0.4166666666666667,492
493,Bowling Green,2012,8,5,0,13,0.6153846153846154,493
494,Bowling Green,2013,10,4,0,14,0.7142857142857143,494
495,Bowling Green,2014,8,6,0,14,0.5714285714285714,495
496,Bowling Green,2015,10,4,0,14,0.7142857142857143,496
497,Bowling Green,2016,4,8,0,12,0.3333333333333333,497
498,Bowling Green,2017,2,10,0,12,0.16666666666666666,498
499,Bowling Green,2018,3,9,0,12,0.25,499
500,Bowling Green,2019,3,9,0,12,0.25,500
501,Bowling Green,2020,0,5,0,5,0.0,501
502,Bowling Green,2021,4,8,0,12,0.3333333333333333,502
503,Bowling Green,2022,6,7,0,13,0.46153846153846156,503
504,Bowling Green,2023,7,6,0,13,0.5384615384615384,504
505,Brigham Young,1990,10,2,0,12,0.8333333333333334,505
506,Brigham Young,1991,8,3,1,12,0.7083333333333334,506
507,Brigham Young,1992,8,4,0,12,0.6666666666666666,507
508,Brigham Young,1993,6,5,0,11,0.5454545454545454,508
509,Brigham Young,1994,9,3,0,12,0.75,509
510,Brigham Young,1995,7,4,0,11,0.6363636363636364,510
511,Brigham Young,1996,13,1,0,14,0.9285714285714286,511
512,Brigham Young,1997,6,5,0,11,0.5454545454545454,512
513,Brigham Young,1998,9,4,0,13,0.6923076923076923,513
514,Brigham Young,1999,8,3,0,11,0.7272727272727273,514
515,Brigham Young,2000,6,6,0,12,0.5,515
516,Brigham Young,2001,12,1,0,13,0.9230769230769231,516
517,Brigham Young,2002,5,7,0,12,0.4166666666666667,517
518,Brigham Young,2003,4,8,0,12,0.3333333333333333,518
519,Brigham Young,2004,5,6,0,11,0.45454545454545453,519
520,Brigham Young,2005,6,6,0,12,0.5,520
521,Brigham Young,2006,11,2,0,13,0.8461538461538461,521
522,Brigham Young,2007,11,2,0,13,0.8461538461538461,522
523,Brigham Young,2008,10,3,0,13,0.7692307692307693,523
524,Brigham Young,2009,11,2,0,13,0.8461538461538461,524
525,Brigham Young,2010,7,6,0,13,0.5384615384615384,525
526,Brigham Young,2011,10,3,0,13,0.7692307692307693,526
527,Brigham Young,2012,8,5,0,13,0.6153846153846154,527
528,Brigham Young,2013,8,5,0,13,0.6153846153846154,528
529,Brigham Young,2014,8,5,0,13,0.6153846153846154,529
530,Brigham Young,2015,9,4,0,13,0.6923076923076923,530
531,Brigham Young,2016,9,4,0,13,0.6923076923076923,531
532,Brigham Young,2017,4,9,0,13,0.3076923076923077,532
533,Brigham Young,2018,7,6,0,13,0.5384615384615384,533
534,Brigham Young,2019,7,6,0,13,0.5384615384615384,534
535,Brigham Young,2020,11,1,0,12,0.9166666666666666,535
536,Brigham Young,2021,10,3,0,13,0.7692307692307693,536
537,Brigham Young,2022,8,5,0,13,0.6153846153846154,537
538,Brigham Young,2023,5,7,0,12,0.4166666666666667,538
539,Buffalo,1999,0,11,0,11,0.0,539
540,Buffalo,2000,2,9,0,11,0.18181818181818182,540
541,Buffalo,2001,3,8,0,11,0.2727272727272727,541
542,Buffalo,2002,1,11,0,12,0.08333333333333333,542
543,Buffalo,2003,1,11,0,12,0.08333333333333333,543
544,Buffalo,2004,2,9,0,11,0.18181818181818182,544
545,Buffalo,2005,1,10,0,11,0.09090909090909091,545
546,Buffalo,2006,2,10,0,12,0.16666666666666666,546
547,Buffalo,2007,5,7,0,12,0.4166666666666667,547
548,Buffalo,2008,8,6,0,14,0.5714285714285714,548
549,Buffalo,2009,5,7,0,12,0.4166666666666667,549
550,Buffalo,2010,2,10,0,12,0.16666666666666666,550
551,Buffalo,2011,3,9,0,12,0.25,551
552,Buffalo,2012,4,8,0,12,0.3333333333333333,552
553,Buffalo,2013,8,5,0,13,0.6153846153846154,553
554,Buffalo,2014,5,6,0,11,0.45454545454545453,554
555,Buffalo,2015,5,7,0,12,0.4166666666666667,555
556,Buffalo,2016,2,10,0,12,0.16666666666666666,556
557,Buffalo,2017,6,6,0,12,0.5,557
558,Buffalo,2018,10,4,0,14,0.7142857142857143,558
559,Buffalo,2019,8,5,0,13,0.6153846153846154,559
560,Buffalo,2020,6,1,0,7,0.8571428571428571,560
561,Buffalo,2021,4,8,0,12,0.3333333333333333,561
562,Buffalo,2022,7,6,0,13,0.5384615384615384,562
563,Buffalo,2023,3,9,0,12,0.25,563
564,Cal State Fullerton,1990,1,11,0,12,0.08333333333333333,564
565,Cal State Fullerton,1991,2,9,0,11,0.18181818181818182,565
566,Cal State Fullerton,1992,2,9,0,11,0.18181818181818182,566
567,California,1990,6,4,1,11,0.5909090909090909,567
568,California,1991,9,2,0,11,0.8181818181818182,568
569,California,1992,4,7,0,11,0.36363636363636365,569
570,California,1993,8,4,0,12,0.6666666666666666,570
571,California,1994,4,7,0,11,0.36363636363636365,571
572,California,1995,3,8,0,11,0.2727272727272727,572
573,California,1996,6,5,0,11,0.5454545454545454,573
574,California,1997,3,8,0,11,0.2727272727272727,574
575,California,1998,5,6,0,11,0.45454545454545453,575
576,California,1999,4,7,0,11,0.36363636363636365,576
577,California,2000,3,8,0,11,0.2727272727272727,577
578,California,2001,1,10,0,11,0.09090909090909091,578
579,California,2002,7,5,0,12,0.5833333333333334,579
580,California,2003,8,6,0,14,0.5714285714285714,580
581,California,2004,10,2,0,12,0.8333333333333334,581
582,California,2005,8,4,0,12,0.6666666666666666,582
583,California,2006,10,3,0,13,0.7692307692307693,583
584,California,2007,7,6,0,13,0.5384615384615384,584
585,California,2008,9,4,0,13,0.6923076923076923,585
586,California,2009,8,5,0,13,0.6153846153846154,586
587,California,2010,5,7,0,12,0.4166666666666667,587
588,California,2011,7,6,0,13,0.5384615384615384,588
589,California,2012,3,9,0,12,0.25,589
590,California,2013,1,11,0,12,0.08333333333333333,590
591,California,2014,5,7,0,12,0.4166666666666667,591
592,California,2015,8,5,0,13,0.6153846153846154,592
593,California,2016,6,7,0,13,0.46153846153846156,593
594,California,2017,5,7,0,12,0.4166666666666667,594
595,California,2018,7,6,0,13,0.5384615384615384,595
596,California,2019,8,5,0,13,0.6153846153846154,596
597,California,2021,5,7,0,12,0.4166666666666667,597
598,California,2022,4,8,0,12,0.3333333333333333,598
599,California,2023,6,7,0,13,0.46153846153846156,599
600,Central Florida,1996,5,6,0,11,0.45454545454545453,600
601,Central Florida,1997,5,6,0,11,0.45454545454545453,601
602,Central Florida,1998,9,2,0,11,0.8181818181818182,602
603,Central Florida,1999,4,7,0,11,0.36363636363636365,603
604,Central Florida,2000,7,4,0,11,0.6363636363636364,604
605,Central Florida,2001,6,5,0,11,0.5454545454545454,605
606,Central Florida,2002,7,5,0,12,0.5833333333333334,606
607,Central Florida,2003,3,9,0,12,0.25,607
608,Central Florida,2004,0,11,0,11,0.0,608
609,Central Florida,2005,8,5,0,13,0.6153846153846154,609
610,Central Florida,2006,4,8,0,12,0.3333333333333333,610
611,Central Florida,2007,10,4,0,14,0.7142857142857143,611
612,Central Florida,2008,4,8,0,12,0.3333333333333333,612
613,Central Florida,2009,8,5,0,13,0.6153846153846154,613
614,Central Florida,2010,12,3,0,15,0.8,614
615,Central Florida,2011,5,7,0,12,0.4166666666666667,615
616,Central Florida,2012,10,4,0,14,0.7142857142857143,616
617,Central Florida,2013,12,1,0,13,0.9230769230769231,617
618,Central Florida,2014,9,4,0,13,0.6923076923076923,618
619,Central Florida,2015,0,12,0,12,0.0,619
620,Central Florida,2016,6,7,0,13,0.46153846153846156,620
621,Central Florida,2017,13,0,0,13,1.0,621
622,Central Florida,2018,12,1,0,13,0.9230769230769231,622
623,Central Florida,2019,10,3,0,13,0.7692307692307693,623
624,Central Florida,2020,6,4,0,10,0.6,624
625,Central Florida,2021,9,4,0,13,0.6923076923076923,625
626,Central Florida,2022,9,5,0,14,0.6428571428571429,626
627,Central Florida,2023,6,7,0,13,0.46153846153846156,627
628,Central Michigan,1990,8,3,1,12,0.7083333333333334,628
629,Central Michigan,1991,6,1,4,11,0.7272727272727273,629
630,Central Michigan,1992,5,6,0,11,0.45454545454545453,630
631,Central Michigan,1993,5,6,0,11,0.45454545454545453,631
632,Central Michigan,1994,9,2,0,11,0.8181818181818182,632
633,Central Michigan,1995,4,7,0,11,0.36363636363636365,633
634,Central Michigan,1996,5,6,0,11,0.45454545454545453,634
635,Central Michigan,1997,2,9,0,11,0.18181818181818182,635
636,Central Michigan,1998,6,5,0,11,0.5454545454545454,636
637,Central Michigan,1999,4,7,0,11,0.36363636363636365,637
638,Central Michigan,2000,2,9,0,11,0.18181818181818182,638
639,Central Michigan,2001,3,8,0,11,0.2727272727272727,639
640,Central Michigan,2002,4,8,0,12,0.3333333333333333,640
641,Central Michigan,2003,3,9,0,12,0.25,641
642,Central Michigan,2004,4,7,0,11,0.36363636363636365,642
643,Central Michigan,2005,6,5,0,11,0.5454545454545454,643
644,Central Michigan,2006,10,4,0,14,0.7142857142857143,644
645,Central Michigan,2007,8,6,0,14,0.5714285714285714,645
646,Central Michigan,2008,8,5,0,13,0.6153846153846154,646
647,Central Michigan,2009,12,2,0,14,0.8571428571428571,647
648,Central Michigan,2010,3,9,0,12,0.25,648
649,Central Michigan,2011,3,9,0,12,0.25,649
650,Central Michigan,2012,7,6,0,13,0.5384615384615384,650
651,Central Michigan,2013,6,6,0,12,0.5,651
652,Central Michigan,2014,7,6,0,13,0.5384615384615384,652
653,Central Michigan,2015,7,6,0,13,0.5384615384615384,653
654,Central Michigan,2016,6,7,0,13,0.46153846153846156,654
655,Central Michigan,2017,8,5,0,13,0.6153846153846154,655
656,Central Michigan,2018,1,11,0,12,0.08333333333333333,656
657,Central Michigan,2019,8,6,0,14,0.5714285714285714,657
658,Central Michigan,2020,3,3,0,6,0.5,658
659,Central Michigan,2021,9,4,0,13,0.6923076923076923,659
660,Central Michigan,2022,4,8,0,12,0.3333333333333333,660
661,Central Michigan,2023,5,7,0,12,0.4166666666666667,661
662,Charlotte,2015,2,10,0,12,0.16666666666666666,662
663,Charlotte,2016,4,8,0,12,0.3333333333333333,663
664,Charlotte,2017,1,11,0,12,0.08333333333333333,664
665,Charlotte,2018,5,7,0,12,0.4166666666666667,665
666,Charlotte,2019,7,6,0,13,0.5384615384615384,666
667,Charlotte,2020,2,4,0,6,0.3333333333333333,667
668,Charlotte,2021,5,7,0,12,0.4166666666666667,668
669,Charlotte,2022,3,9,0,12,0.25,669
670,Charlotte,2023,3,9,0,12,0.25,670
671,Cincinnati,1990,1,10,0,11,0.09090909090909091,671
672,Cincinnati,1991,4,7,0,11,0.36363636363636365,672
673,Cincinnati,1992,3,8,0,11,0.2727272727272727,673
674,Cincinnati,1993,8,3,0,11,0.7272727272727273,674
675,Cincinnati,1994,2,8,1,11,0.22727272727272727,675
676,Cincinnati,1995,6,5,0,11,0.5454545454545454,676
677,Cincinnati,1996,6,5,0,11,0.5454545454545454,677
678,Cincinnati,1997,7,4,0,11,0.6363636363636364,678
679,Cincinnati,1998,2,9,0,11,0.18181818181818182,679
680,Cincinnati,1999,3,8,0,11,0.2727272727272727,680
681,Cincinnati,2000,7,4,0,11,0.6363636363636364,681
682,Cincinnati,2001,7,4,0,11,0.6363636363636364,682
683,Cincinnati,2002,7,7,0,14,0.5,683
684,Cincinnati,2003,5,7,0,12,0.4166666666666667,684
685,Cincinnati,2004,7,5,0,12,0.5833333333333334,685
686,Cincinnati,2005,4,7,0,11,0.36363636363636365,686
687,Cincinnati,2006,8,5,0,13,0.6153846153846154,687
688,Cincinnati,2007,10,3,0,13,0.7692307692307693,688
689,Cincinnati,2008,11,3,0,14,0.7857142857142857,689
690,Cincinnati,2009,12,1,0,13,0.9230769230769231,690
691,Cincinnati,2010,4,8,0,12,0.3333333333333333,691
692,Cincinnati,2011,10,3,0,13,0.7692307692307693,692
693,Cincinnati,2012,10,3,0,13,0.7692307692307693,693
694,Cincinnati,2013,9,4,0,13,0.6923076923076923,694
695,Cincinnati,2014,9,4,0,13,0.6923076923076923,695
696,Cincinnati,2015,7,6,0,13,0.5384615384615384,696
697,Cincinnati,2016,4,8,0,12,0.3333333333333333,697
698,Cincinnati,2017,4,8,0,12,0.3333333333333333,698
699,Cincinnati,2018,11,2,0,13,0.8461538461538461,699
700,Cincinnati,2019,11,3,0,14,0.7857142857142857,700
701,Cincinnati,2020,9,1,0,10,0.9,701
702,Cincinnati,2021,13,1,0,14,0.9285714285714286,702
703,Cincinnati,2022,9,4,0,13,0.6923076923076923,703
704,Cincinnati,2023,3,9,0,12,0.25,704
705,Clemson,1990,9,2,0,11,0.8181818181818182,705
706,Clemson,1991,9,1,1,11,0.8636363636363636,706
707,Clemson,1992,5,6,0,11,0.45454545454545453,707
708,Clemson,1993,8,3,0,11,0.7272727272727273,708
709,Clemson,1994,5,6,0,11,0.45454545454545453,709
710,Clemson,1995,8,3,0,11,0.7272727272727273,710
711,Clemson,1996,7,4,0,11,0.6363636363636364,711
712,Clemson,1997,7,4,0,11,0.6363636363636364,712
713,Clemson,1998,3,8,0,11,0.2727272727272727,713
714,Clemson,1999,6,5,0,11,0.5454545454545454,714
715,Clemson,2000,9,2,0,11,0.8181818181818182,715
716,Clemson,2001,6,5,0,11,0.5454545454545454,716
717,Clemson,2002,7,6,0,13,0.5384615384615384,717
718,Clemson,2003,9,4,0,13,0.6923076923076923,718
719,Clemson,2004,6,5,0,11,0.5454545454545454,719
720,Clemson,2005,8,4,0,12,0.6666666666666666,720
721,Clemson,2006,8,5,0,13,0.6153846153846154,721
722,Clemson,2007,9,4,0,13,0.6923076923076923,722
723,Clemson,2008,7,6,0,13,0.5384615384615384,723
724,Clemson,2009,9,5,0,14,0.6428571428571429,724
725,Clemson,2010,6,7,0,13,0.46153846153846156,725
726,Clemson,2011,10,4,0,14,0.7142857142857143,726
727,Clemson,2012,11,2,0,13,0.8461538461538461,727
728,Clemson,2013,11,2,0,13,0.8461538461538461,728
729,Clemson,2014,10,3,0,13,0.7692307692307693,729
730,Clemson,2015,14,1,0,15,0.9333333333333333,730
731,Clemson,2016,14,1,0,15,0.9333333333333333,731
732,Clemson,2017,12,2,0,14,0.8571428571428571,732
733,Clemson,2018,15,0,0,15,1.0,733
734,Clemson,2019,14,1,0,15,0.9333333333333333,734
735,Clemson,2020,10,2,0,12,0.8333333333333334,735
736,Clemson,2021,10,3,0,13,0.7692307692307693,736
737,Clemson,2022,11,3,0,14,0.7857142857142857,737
738,Clemson,2023,9,4,0,13,0.6923076923076923,738
739,Coastal Carolina,2016,8,2,0,10,0.8,739
740,Coastal Carolina,2017,3,9,0,12,0.25,740
741,Coastal Carolina,2018,5,7,0,12,0.4166666666666667,741
742,Coastal Carolina,2019,5,7,0,12,0.4166666666666667,742
743,Coastal Carolina,2020,11,1,0,12,0.9166666666666666,743
744,Coastal Carolina,2021,11,2,0,13,0.8461538461538461,744
745,Coastal Carolina,2022,9,4,0,13,0.6923076923076923,745
746,Coastal Carolina,2023,8,5,0,13,0.6153846153846154,746
747,Colorado,1990,10,1,1,12,0.875,747
748,Colorado,1991,8,2,1,11,0.7727272727272727,748
749,Colorado,1992,9,1,1,11,0.8636363636363636,749
750,Colorado,1993,7,3,1,11,0.6818181818181818,750
751,Colorado,1994,10,1,0,11,0.9090909090909091,751
752,Colorado,1995,9,2,0,11,0.8181818181818182,752
753,Colorado,1996,9,2,0,11,0.8181818181818182,753
754,Colorado,1997,5,6,0,11,0.45454545454545453,754
755,Colorado,1998,7,4,0,11,0.6363636363636364,755
756,Colorado,1999,6,5,0,11,0.5454545454545454,756
757,Colorado,2000,3,8,0,11,0.2727272727272727,757
758,Colorado,2001,10,2,0,12,0.8333333333333334,758
759,Colorado,2002,9,5,0,14,0.6428571428571429,759
760,Colorado,2003,5,7,0,12,0.4166666666666667,760
761,Colorado,2004,8,5,0,13,0.6153846153846154,761
762,Colorado,2005,7,6,0,13,0.5384615384615384,762
763,Colorado,2006,2,10,0,12,0.16666666666666666,763
764,Colorado,2007,6,7,0,13,0.46153846153846156,764
765,Colorado,2008,6,7,0,13,0.46153846153846156,765
766,Colorado,2009,3,9,0,12,0.25,766
767,Colorado,2010,6,7,0,13,0.46153846153846156,767
768,Colorado,2011,3,10,0,13,0.23076923076923078,768
769,Colorado,2012,1,11,0,12,0.08333333333333333,769
770,Colorado,2013,4,9,0,13,0.3076923076923077,770
771,Colorado,2014,2,10,0,12,0.16666666666666666,771
772,Colorado,2015,4,9,0,13,0.3076923076923077,772
773,Colorado,2016,10,4,0,14,0.7142857142857143,773
774,Colorado,2017,5,7,0,12,0.4166666666666667,774
775,Colorado,2018,5,7,0,12,0.4166666666666667,775
776,Colorado,2019,5,7,0,12,0.4166666666666667,776
777,Colorado,2020,4,2,0,6,0.6666666666666666,777
778,Colorado,2021,4,8,0,12,0.3333333333333333,778
779,Colorado,2022,1,11,0,12,0.08333333333333333,779
780,Colorado,2023,4,8,0,12,0.3333333333333333,780
781,Colorado State,1990,8,4,0,12,0.6666666666666666,781
782,Colorado State,1991,3,8,0,11,0.2727272727272727,782
783,Colorado State,1992,5,7,0,12,0.4166666666666667,783
784,Colorado State,1993,5,6,0,11,0.45454545454545453,784
785,Colorado State,1994,10,1,0,11,0.9090909090909091,785
786,Colorado State,1995,8,3,0,11,0.7272727272727273,786
787,Colorado State,1996,7,5,0,12,0.5833333333333334,787
788,Colorado State,1997,10,2,0,12,0.8333333333333334,788
789,Colorado State,1998,8,4,0,12,0.6666666666666666,789
790,Colorado State,1999,8,3,0,11,0.7272727272727273,790
791,Colorado State,2000,9,2,0,11,0.8181818181818182,791
792,Colorado State,2001,6,5,0,11,0.5454545454545454,792
793,Colorado State,2002,10,4,0,14,0.7142857142857143,793
794,Colorado State,2003,7,6,0,13,0.5384615384615384,794
795,Colorado State,2004,4,7,0,11,0.36363636363636365,795
796,Colorado State,2005,6,6,0,12,0.5,796
797,Colorado State,2006,4,8,0,12,0.3333333333333333,797
798,Colorado State,2007,3,9,0,12,0.25,798
799,Colorado State,2008,7,7,0,14,0.5,799
800,Colorado State,2009,3,9,0,12,0.25,800
801,Colorado State,2010,3,10,0,13,0.23076923076923078,801
802,Colorado State,2011,3,9,0,12,0.25,802
803,Colorado State,2012,4,8,0,12,0.3333333333333333,803
804,Colorado State,2013,8,6,0,14,0.5714285714285714,804
805,Colorado State,2014,10,3,0,13,0.7692307692307693,805
806,Colorado State,2015,7,6,0,13,0.5384615384615384,806
807,Colorado State,2016,7,6,0,13,0.5384615384615384,807
808,Colorado State,2017,7,6,0,13,0.5384615384615384,808
809,Colorado State,2018,3,9,0,12,0.25,809
810,Colorado State,2019,4,8,0,12,0.3333333333333333,810
811,Colorado State,2021,3,9,0,12,0.25,811
812,Colorado State,2022,3,9,0,12,0.25,812
813,Colorado State,2023,5,7,0,12,0.4166666666666667,813
814,Connecticut,2000,3,8,0,11,0.2727272727272727,814
815,Connecticut,2001,2,9,0,11,0.18181818181818182,815
816,Connecticut,2002,6,6,0,12,0.5,816
817,Connecticut,2003,9,3,0,12,0.75,817
818,Connecticut,2004,8,4,0,12,0.6666666666666666,818
819,Connecticut,2005,5,6,0,11,0.45454545454545453,819
820,Connecticut,2006,4,8,0,12,0.3333333333333333,820
821,Connecticut,2007,9,4,0,13,0.6923076923076923,821
822,Connecticut,2008,8,5,0,13,0.6153846153846154,822
823,Connecticut,2009,8,5,0,13,0.6153846153846154,823
824,Connecticut,2010,8,5,0,13,0.6153846153846154,824
825,Connecticut,2011,5,7,0,12,0.4166666666666667,825
826,Connecticut,2012,5,7,0,12,0.4166666666666667,826
827,Connecticut,2013,3,9,0,12,0.25,827
828,Connecticut,2014,2,10,0,12,0.16666666666666666,828
829,Connecticut,2015,6,7,0,13,0.46153846153846156,829
830,Connecticut,2016,3,9,0,12,0.25,830
831,Connecticut,2017,3,9,0,12,0.25,831
832,Connecticut,2018,1,11,0,12,0.08333333333333333,832
833,Connecticut,2019,2,10,0,12,0.16666666666666666,833
834,Connecticut,2021,1,11,0,12,0.08333333333333333,834
835,Connecticut,2022,6,7,0,13,0.46153846153846156,835
836,Connecticut,2023,3,9,0,12,0.25,836
837,Duke,1990,4,7,0,11,0.36363636363636365,837
838,Duke,1991,4,6,1,11,0.4090909090909091,838
839,Duke,1992,2,9,0,11,0.18181818181818182,839
840,Duke,1993,3,8,0,11,0.2727272727272727,840
841,Duke,1994,8,3,0,11,0.7272727272727273,841
842,Duke,1995,3,8,0,11,0.2727272727272727,842
843,Duke,1996,0,11,0,11,0.0,843
844,Duke,1997,2,9,0,11,0.18181818181818182,844
845,Duke,1998,4,7,0,11,0.36363636363636365,845
846,Duke,1999,3,8,0,11,0.2727272727272727,846
847,Duke,2000,0,11,0,11,0.0,847
848,Duke,2001,0,11,0,11,0.0,848
849,Duke,2002,2,10,0,12,0.16666666666666666,849
850,Duke,2003,4,8,0,12,0.3333333333333333,850
851,Duke,2004,2,9,0,11,0.18181818181818182,851
852,Duke,2005,1,10,0,11,0.09090909090909091,852
853,Duke,2006,0,12,0,12,0.0,853
854,Duke,2007,1,11,0,12,0.08333333333333333,854
855,Duke,2008,4,8,0,12,0.3333333333333333,855
856,Duke,2009,5,7,0,12,0.4166666666666667,856
857,Duke,2010,3,9,0,12,0.25,857
858,Duke,2011,3,9,0,12,0.25,858
859,Duke,2012,6,7,0,13,0.46153846153846156,859
860,Duke,2013,10,4,0,14,0.7142857142857143,860
861,Duke,2014,9,4,0,13,0.6923076923076923,861
862,Duke,2015,8,5,0,13,0.6153846153846154,862
863,Duke,2016,4,8,0,12,0.3333333333333333,863
864,Duke,2017,7,6,0,13,0.5384615384615384,864
865,Duke,2018,8,5,0,13,0.6153846153846154,865
866,Duke,2019,5,7,0,12,0.4166666666666667,866
867,Duke,2020,2,9,0,11,0.18181818181818182,867
868,Duke,2021,3,9,0,12,0.25,868
869,Duke,2022,9,4,0,13,0.6923076923076923,869
870,Duke,2023,8,5,0,13,0.6153846153846154,870
871,East Carolina,1990,5,6,0,11,0.45454545454545453,871
872,East Carolina,1991,10,1,0,11,0.9090909090909091,872
873,East Carolina,1992,5,6,0,11,0.45454545454545453,873
874,East Carolina,1993,2,9,0,11,0.18181818181818182,874
875,East Carolina,1994,7,4,0,11,0.6363636363636364,875
876,East Carolina,1995,8,3,0,11,0.7272727272727273,876
877,East Carolina,1996,8,3,0,11,0.7272727272727273,877
878,East Carolina,1997,5,6,0,11,0.45454545454545453,878
879,East Carolina,1998,6,5,0,11,0.5454545454545454,879
880,East Carolina,1999,9,2,0,11,0.8181818181818182,880
881,East Carolina,2000,7,4,0,11,0.6363636363636364,881
882,East Carolina,2001,6,5,0,11,0.5454545454545454,882
883,East Carolina,2002,4,8,0,12,0.3333333333333333,883
884,East Carolina,2003,1,11,0,12,0.08333333333333333,884
885,East Carolina,2004,2,9,0,11,0.18181818181818182,885
886,East Carolina,2005,5,6,0,11,0.45454545454545453,886
887,East Carolina,2006,7,6,0,13,0.5384615384615384,887
888,East Carolina,2007,8,5,0,13,0.6153846153846154,888
889,East Carolina,2008,9,5,0,14,0.6428571428571429,889
890,East Carolina,2009,9,5,0,14,0.6428571428571429,890
891,East Carolina,2010,6,7,0,13,0.46153846153846156,891
892,East Carolina,2011,5,7,0,12,0.4166666666666667,892
893,East Carolina,2012,8,5,0,13,0.6153846153846154,893
894,East Carolina,2013,10,3,0,13,0.7692307692307693,894
